model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet50,implicit gemm,224,conv1,3,64,"(7, 7)",0.864767998456955,0.011776000261306763,1.3646624137878414
resnet50,implicit gemm,224,layer1.0.conv1,64,64,"(1, 1)",0.5799520015716553,0.007535994052886963,0.9152034993871943
resnet50,implicit gemm,224,layer1.0.conv2,64,64,"(3, 3)",0.8223679959774017,0.0009280145168304443,1.2977523409918974
resnet50,implicit gemm,224,layer1.0.conv3,64,256,"(1, 1)",1.0342400074005127,0.017408013343811035,1.6321007107727663
resnet50,implicit gemm,224,layer1.0.downsample.0,64,256,"(1, 1)",0.9611999988555908,0.020143985748291016,1.5168386352312888
resnet50,implicit gemm,224,layer1.1.conv1,256,64,"(1, 1)",1.0535680055618286,0.01344001293182373,1.6626015996488261
resnet50,implicit gemm,224,layer1.1.conv2,64,64,"(3, 3)",0.8154720067977905,0.01294398307800293,1.2868700034677347
resnet50,implicit gemm,224,layer1.1.conv3,64,256,"(1, 1)",0.943664014339447,0.040495991706848145,1.4891656651391396
resnet50,implicit gemm,224,layer1.2.conv1,256,64,"(1, 1)",1.0477439761161804,0.012767970561981201,1.6534108871161566
resnet50,implicit gemm,224,layer1.2.conv2,64,64,"(3, 3)",0.8001600205898285,0.015776008367538452,1.262706653186817
resnet50,implicit gemm,224,layer1.2.conv3,64,256,"(1, 1)",0.911871999502182,0.0056320130825042725,1.4389957146039494
resnet50,implicit gemm,224,layer2.0.conv1,256,128,"(1, 1)",1.2641279697418213,0.013823986053466797,1.994879470103873
resnet50,implicit gemm,224,layer2.0.conv2,128,128,"(3, 3)",0.9593439996242523,0.005935996770858765,1.5139097428629933
resnet50,implicit gemm,224,layer2.0.conv3,128,512,"(1, 1)",0.954255998134613,0.002960026264190674,1.5058805322462767
resnet50,implicit gemm,224,layer2.0.downsample.0,256,512,"(1, 1)",1.0963680148124695,0.03448003530502319,1.7301429101949386
resnet50,implicit gemm,224,layer2.1.conv1,512,128,"(1, 1)",1.0188799500465393,0.007167994976043701,1.6078615009708364
resnet50,implicit gemm,224,layer2.1.conv2,128,128,"(3, 3)",0.8520639836788177,0.0011200010776519775,1.344614618884626
resnet50,implicit gemm,224,layer2.1.conv3,128,512,"(1, 1)",0.9624639749526978,0.0029760003089904785,1.5188332750360987
resnet50,implicit gemm,224,layer2.2.conv1,512,128,"(1, 1)",1.0072160363197327,0.0026720166206359863,1.5894550559022873
resnet50,implicit gemm,224,layer2.2.conv2,128,128,"(3, 3)",0.8478560149669647,0.0020320117473602295,1.3379741595363295
resnet50,implicit gemm,224,layer2.2.conv3,128,512,"(1, 1)",0.9742720127105713,0.04960000514984131,1.53746715757744
resnet50,implicit gemm,224,layer2.3.conv1,512,128,"(1, 1)",1.0177760124206543,0.0009440183639526367,1.6061194127021914
resnet50,implicit gemm,224,layer2.3.conv2,128,128,"(3, 3)",0.8378559947013855,0.011359989643096924,1.3221934509325155
resnet50,implicit gemm,224,layer2.3.conv3,128,512,"(1, 1)",0.9530239999294281,0.004543989896774292,1.5039363557186185
resnet50,implicit gemm,224,layer3.0.conv1,512,256,"(1, 1)",1.1130880117416382,0.001024007797241211,1.7565281966632151
resnet50,implicit gemm,224,layer3.0.conv2,256,256,"(3, 3)",1.0818399786949158,0.00033599138259887695,1.7072166862005795
resnet50,implicit gemm,224,layer3.0.conv3,256,1024,"(1, 1)",0.8985119760036469,0.0014880001544952393,1.4179126935528636
resnet50,implicit gemm,224,layer3.0.downsample.0,512,1024,"(1, 1)",1.295360028743744,0.009216010570526123,2.044165772442973
resnet50,implicit gemm,224,layer3.1.conv1,1024,256,"(1, 1)",0.8620480000972748,0.007328003644943237,1.3603700723348233
resnet50,implicit gemm,224,layer3.1.conv2,256,256,"(3, 3)",1.160863995552063,0.0037440061569213867,1.8319219317507285
resnet50,implicit gemm,224,layer3.1.conv3,256,1024,"(1, 1)",0.9195519983768463,0.01945599913597107,1.451115272474833
resnet50,implicit gemm,224,layer3.2.conv1,1024,256,"(1, 1)",0.8466880023479462,0.005279988050460815,1.3361309565930561
resnet50,implicit gemm,224,layer3.2.conv2,256,256,"(3, 3)",1.144815981388092,0.0010079741477966309,1.806597079553858
resnet50,implicit gemm,224,layer3.2.conv3,256,1024,"(1, 1)",0.9104639887809753,0.02854400873184204,1.436773778416591
resnet50,implicit gemm,224,layer3.3.conv1,1024,256,"(1, 1)",0.848831981420517,0.010495990514755249,1.3395143006362047
resnet50,implicit gemm,224,layer3.3.conv2,256,256,"(3, 3)",1.1506239771842957,0.0034239888191223145,1.8157624899028297
