model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,gemm,224,conv1,3,64,"(7, 7)",1.8759680390357971,0.008192002773284912,0.8241189787381044
resnet152,gemm,224,layer1.0.conv1,64,64,"(1, 1)",1.0255360007286072,0.020991981029510498,0.45052136496633144
resnet152,gemm,224,layer1.0.conv2,64,64,"(3, 3)",1.0757120251655579,0.009728014469146729,0.47256385884451685
resnet152,gemm,224,layer1.0.conv3,64,256,"(1, 1)",1.516543984413147,0.004096031188964844,0.6662227999834966
resnet152,gemm,224,layer1.0.downsample.0,64,256,"(1, 1)",1.4003199934959412,0.02303999662399292,0.6151652154690056
resnet152,gemm,224,layer1.1.conv1,256,64,"(1, 1)",1.8580480217933655,0.007679998874664307,0.8162466557552497
resnet152,gemm,224,layer1.1.conv2,64,64,"(3, 3)",1.0782719850540161,0.010239958763122559,0.4736884577102689
resnet152,gemm,224,layer1.1.conv3,64,256,"(1, 1)",1.4827520251274109,0.00614398717880249,0.6513778802425217
resnet152,gemm,224,layer1.2.conv1,256,64,"(1, 1)",1.82886403799057,0.005119979381561279,0.803426034920243
resnet152,gemm,224,layer1.2.conv2,64,64,"(3, 3)",1.0700799822807312,0.012288033962249756,0.4700896837339227
resnet152,gemm,224,layer1.2.conv3,64,256,"(1, 1)",1.438207983970642,0.010751962661743164,0.6318095352904125
resnet152,gemm,224,layer2.0.conv1,256,128,"(1, 1)",2.157055974006653,0.025087952613830566,0.9476018404305918
resnet152,gemm,224,layer2.0.conv2,128,128,"(3, 3)",1.4392319917678833,0.0015360116958618164,0.6322593853105206
resnet152,gemm,224,layer2.0.conv3,128,512,"(1, 1)",1.1816959977149963,0.0020479559898376465,0.5191229693424457
resnet152,gemm,224,layer2.0.downsample.0,256,512,"(1, 1)",2.0541439056396484,0.002048015594482422,0.9023922276239509
resnet152,gemm,224,layer2.1.conv1,512,128,"(1, 1)",1.149440050125122,0.0005120038986206055,0.5049528246316328
resnet152,gemm,224,layer2.1.conv2,128,128,"(3, 3)",0.9497600197792053,0.007679998874664307,0.4172327253235175
resnet152,gemm,224,layer2.1.conv3,128,512,"(1, 1)",1.0552319884300232,0.001535952091217041,0.46356691081139223
resnet152,gemm,224,layer2.2.conv1,512,128,"(1, 1)",1.137664020061493,0.005119979381561279,0.4997795755849085
resnet152,gemm,224,layer2.2.conv2,128,128,"(3, 3)",0.9584639966487885,0.010239988565444946,0.42105641121765863
resnet152,gemm,224,layer2.2.conv3,128,512,"(1, 1)",1.0895360112190247,0.0030719637870788574,0.47863678174693924
resnet152,gemm,224,layer2.3.conv1,512,128,"(1, 1)",1.136128008365631,0.003583967685699463,0.4991048005547465
resnet152,gemm,224,layer2.3.conv2,128,128,"(3, 3)",0.9487359821796417,0.0046080052852630615,0.4167828622111504
resnet152,gemm,224,layer2.3.conv3,128,512,"(1, 1)",1.129472017288208,0.005120038986206055,0.4961808016085623
resnet152,gemm,224,layer2.4.conv1,512,128,"(1, 1)",1.1299840211868286,0.0005120038986206055,0.4964057266186163
