model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
densenet121,implicit gemm,224,features.denseblock4.denselayer4.conv2,128,32,"(3, 3)",0.5162079930305481,4.798173904418945e-05,0.5096115652533807
densenet121,implicit gemm,224,features.denseblock4.denselayer5.conv1,640,128,"(1, 1)",0.510992020368576,0.008208006620407104,0.5044622455441272
densenet121,implicit gemm,224,features.denseblock4.denselayer5.conv2,128,32,"(3, 3)",0.5248000025749207,0.013823986053466797,0.5180937807395725
densenet121,implicit gemm,224,features.denseblock4.denselayer6.conv1,672,128,"(1, 1)",0.5186559855937958,0.0025599896907806396,0.5120282758404472
densenet121,implicit gemm,224,features.denseblock4.denselayer6.conv2,128,32,"(3, 3)",0.5058399885892868,0.0071839839220047,0.4993760496410672
densenet121,implicit gemm,224,features.denseblock4.denselayer7.conv1,704,128,"(1, 1)",0.5366399884223938,0.0009599924087524414,0.529782467861377
densenet121,implicit gemm,224,features.denseblock4.denselayer7.conv2,128,32,"(3, 3)",0.5012640058994293,0.0004639923572540283,0.4948585417127995
densenet121,implicit gemm,224,features.denseblock4.denselayer8.conv1,736,128,"(1, 1)",0.5428319871425629,0.010351985692977905,0.5358953413589509
densenet121,implicit gemm,224,features.denseblock4.denselayer8.conv2,128,32,"(3, 3)",0.5191680192947388,0.001024007797241211,0.5125337664553216
densenet121,implicit gemm,224,features.denseblock4.denselayer9.conv1,768,128,"(1, 1)",0.5222880244255066,0.0020959973335266113,0.5156139022140778
densenet121,implicit gemm,224,features.denseblock4.denselayer9.conv2,128,32,"(3, 3)",0.5155839920043945,0.009728014469146729,0.5089955381016295
densenet121,implicit gemm,224,features.denseblock4.denselayer10.conv1,800,128,"(1, 1)",0.5360639989376068,0.0024640262126922607,0.5292138387295641
densenet121,implicit gemm,224,features.denseblock4.denselayer10.conv2,128,32,"(3, 3)",0.5049279928207397,0.0009279847145080566,0.4984757079234096
densenet121,implicit gemm,224,features.denseblock4.denselayer11.conv1,832,128,"(1, 1)",0.5310880243778229,0.0037280023097991943,0.5243014502770234
densenet121,implicit gemm,224,features.denseblock4.denselayer11.conv2,128,32,"(3, 3)",0.517632007598877,0.0025600194931030273,0.5110173828751677
densenet121,implicit gemm,224,features.denseblock4.denselayer12.conv1,864,128,"(1, 1)",0.5427680015563965,0.0010719895362854004,0.5358321734205226
densenet121,implicit gemm,224,features.denseblock4.denselayer12.conv2,128,32,"(3, 3)",0.5048959851264954,0.0009599924087524414,0.4984441092434506
densenet121,implicit gemm,224,features.denseblock4.denselayer13.conv1,896,128,"(1, 1)",0.5437439978122711,0.005120009183883667,0.5367956977873534
densenet121,implicit gemm,224,features.denseblock4.denselayer13.conv2,128,32,"(3, 3)",0.5161760151386261,0.00196799635887146,0.5095799959949114
densenet121,implicit gemm,224,features.denseblock4.denselayer14.conv1,928,128,"(1, 1)",0.5354560017585754,0.0029760003089904785,0.5286136109177924
densenet121,implicit gemm,224,features.denseblock4.denselayer14.conv2,128,32,"(3, 3)",0.5262880027294159,0.0041439831256866455,0.5195627662997877
densenet121,implicit gemm,224,features.denseblock4.denselayer15.conv1,960,128,"(1, 1)",0.5483520030975342,0.0015360116958618164,0.5413448191063248
densenet121,implicit gemm,224,features.denseblock4.denselayer15.conv2,128,32,"(3, 3)",0.5016320049762726,0.0021760165691375732,0.49522183826785854
densenet121,implicit gemm,224,features.denseblock4.denselayer16.conv1,992,128,"(1, 1)",0.5723199844360352,0.0021759867668151855,0.5650065226265849
densenet121,implicit gemm,224,features.denseblock4.denselayer16.conv2,128,32,"(3, 3)",0.5263679921627045,0.003999978303909302,0.5196417335781954
