model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer10.conv1,544,128,"(1, 1)",0.42444799840450287,0.005631998181343079,0.5219815530392555
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer10.conv2,128,32,"(3, 3)",0.318463996052742,0.001023992896080017,0.3916435744109144
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer11.conv1,576,128,"(1, 1)",0.4326400011777878,0.0025600045919418335,0.532055989356955
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer11.conv2,128,32,"(3, 3)",0.3062240034341812,0.0009760111570358276,0.37659096400812825
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer12.conv1,608,128,"(1, 1)",0.4435040056705475,0.00727999210357666,0.5454164244601306
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer12.conv2,128,32,"(3, 3)",0.3168960064649582,0.0005439966917037964,0.38971527779211224
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer13.conv1,640,128,"(1, 1)",0.4437759965658188,0.002432003617286682,0.5457509159183538
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer13.conv2,128,32,"(3, 3)",0.3067359924316406,0.0014880001544952393,0.37722060253401946
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer14.conv1,672,128,"(1, 1)",0.462896004319191,0.0010720044374465942,0.5692644944456262
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer14.conv2,128,32,"(3, 3)",0.31625598669052124,0.0021120011806488037,0.38892818840285315
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer15.conv1,704,128,"(1, 1)",0.6441119909286499,0.006031990051269531,0.7921219527950935
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer15.conv2,128,32,"(3, 3)",0.35252800583839417,0.001520007848739624,0.4335351248422911
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer16.conv1,736,128,"(1, 1)",0.6542719900608063,0.0009280145168304443,0.8046166097278996
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer16.conv2,128,32,"(3, 3)",0.3274720013141632,0.0020320117473602295,0.40272152175385695
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer17.conv1,768,128,"(1, 1)",0.6594560146331787,0.005216002464294434,0.810991867020789
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer17.conv2,128,32,"(3, 3)",0.33484800159931183,0.003072008490562439,0.4117924470463133
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer18.conv1,800,128,"(1, 1)",0.6543200016021729,4.798173904418945e-05,0.8046756538016625
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer18.conv2,128,32,"(3, 3)",0.331727996468544,0.0031199902296066284,0.40795549851605645
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer19.conv1,832,128,"(1, 1)",0.6615840196609497,0.0011039972305297852,0.8136088645645322
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer19.conv2,128,32,"(3, 3)",0.34340800344944,0.0005920082330703735,0.42231944464447513
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer20.conv1,864,128,"(1, 1)",0.6533119976520538,0.002047985792160034,0.8034360214572277
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer20.conv2,128,32,"(3, 3)",0.3271680027246475,0.0005119889974594116,0.40234766757979173
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer21.conv1,896,128,"(1, 1)",0.6836960017681122,0.0004960000514984131,0.8408019407586934
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer21.conv2,128,32,"(3, 3)",0.3307520002126694,0.004095986485481262,0.40675522888746357
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer22.conv1,928,128,"(1, 1)",0.6679679751396179,0.0014719963073730469,0.8214597838946144
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer22.conv2,128,32,"(3, 3)",0.3348959982395172,0.009167999029159546,0.41185147279478956
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer23.conv1,960,128,"(1, 1)",0.6737920045852661,0.005119979381561279,0.8286221122514762
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer23.conv2,128,32,"(3, 3)",0.3379199951887131,0.002048000693321228,0.41557035150280724
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer24.conv1,992,128,"(1, 1)",0.6814720034599304,0.008704006671905518,0.8380668917179979
densenet121,implicit precomp gemm,224,features.denseblock3.denselayer24.conv2,128,32,"(3, 3)",0.3363199979066849,0.000415995717048645,0.41360269216816303
densenet121,implicit precomp gemm,224,features.transition3.conv,1024,512,"(1, 1)",1.06905597448349,0.007167994976043701,1.3147134630023194
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer1.conv1,512,128,"(1, 1)",0.43932799994945526,0.003999993205070496,0.5402808178369627
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer1.conv2,128,32,"(3, 3)",0.30006401240825653,6.400048732757568e-05,0.36901547373721943
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer2.conv1,544,128,"(1, 1)",0.3896320015192032,0.0025600045919418335,0.47916521701431974
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer2.conv2,128,32,"(3, 3)",0.2943999916315079,0.0066560059785842896,0.36204992230899413
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer3.conv1,576,128,"(1, 1)",0.39321599900722504,0.002048000693321228,0.4835727783219916
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer3.conv2,128,32,"(3, 3)",0.2932319939136505,0.0027039945125579834,0.3606135313612096
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer4.conv1,608,128,"(1, 1)",0.38304001092910767,0.010176002979278564,0.47105845835655125
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer4.conv2,128,32,"(3, 3)",0.2963840067386627,0.0015999972820281982,0.36448984260730843
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer5.conv1,640,128,"(1, 1)",0.38419200479984283,0.004160001873970032,0.47247516794641475
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer5.conv2,128,32,"(3, 3)",0.3102239966392517,0.011312007904052734,0.38151011234473875
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer6.conv1,672,128,"(1, 1)",0.3861279934644699,8.000433444976807e-05,0.4748560258456795
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer6.conv2,128,32,"(3, 3)",0.2805120050907135,0.0010879933834075928,0.3449706268230875
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer7.conv1,704,128,"(1, 1)",0.39880000054836273,0.004560008645057678,0.490439922960612
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer7.conv2,128,32,"(3, 3)",0.288768008351326,0.002048000693321228,0.3551237702471841
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer8.conv1,736,128,"(1, 1)",0.40193599462509155,0.001520007848739624,0.49429653452350314
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer8.conv2,128,32,"(3, 3)",0.28886400163173676,0.00838400423526764,0.35524182174413665
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer9.conv1,768,128,"(1, 1)",0.40961599349975586,0.008080005645751953,0.5037413139900246
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer9.conv2,128,32,"(3, 3)",0.28521598875522614,0.0004480034112930298,0.35075553500478085
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer10.conv1,800,128,"(1, 1)",0.3973120003938675,0.00921599566936493,0.48860999648084125
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer10.conv2,128,32,"(3, 3)",0.2898400127887726,0.010288000106811523,0.35644210969801615
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer11.conv1,832,128,"(1, 1)",0.40809600055217743,0.007648006081581116,0.5018720431196987
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer11.conv2,128,32,"(3, 3)",0.2953760027885437,0.002608001232147217,0.36325021026287363
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer12.conv1,864,128,"(1, 1)",0.3989119976758957,0.0004480034112930298,0.49057765581548546
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer12.conv2,128,32,"(3, 3)",0.30057600140571594,0.0035200119018554688,0.3696451122631106
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer13.conv1,896,128,"(1, 1)",0.40904000401496887,0.002608001232147217,0.5030329683577363
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer13.conv2,128,32,"(3, 3)",0.2913440018892288,0.007823988795280457,0.35829169921042114
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer14.conv1,928,128,"(1, 1)",0.40747199952602386,0.001104012131690979,0.5011046534136473
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer14.conv2,128,32,"(3, 3)",0.2887200117111206,0.0020959973335266113,0.3550647444987079
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer15.conv1,960,128,"(1, 1)",0.4214879870414734,0.005584001541137695,0.5183413631123484
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer15.conv2,128,32,"(3, 3)",0.2837599962949753,0.002159997820854187,0.34896497124085213
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer16.conv1,992,128,"(1, 1)",0.4280319958925247,0.013311997056007385,0.5263891143469274
densenet121,implicit precomp gemm,224,features.denseblock4.denselayer16.conv2,128,32,"(3, 3)",0.29132799804210663,0.0005119889974594116,0.3582720178525002
