model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,implicit precomp gemm,224,layer3.1.conv3,256,1024,"(1, 1)",0.8377759754657745,0.0024800002574920654,0.49419295414151615
resnet152,implicit precomp gemm,224,layer3.2.conv1,1024,256,"(1, 1)",0.8310399949550629,9.59932804107666e-05,0.49021948843574964
resnet152,implicit precomp gemm,224,layer3.2.conv2,256,256,"(3, 3)",0.8772960007190704,0.003312021493911743,0.5175052937163235
resnet152,implicit precomp gemm,224,layer3.2.conv3,256,1024,"(1, 1)",0.8532959818840027,0.0020639896392822266,0.5033480004125138
resnet152,implicit precomp gemm,224,layer3.3.conv1,1024,256,"(1, 1)",0.8284000158309937,0.006096005439758301,0.48866219970892705
resnet152,implicit precomp gemm,224,layer3.3.conv2,256,256,"(3, 3)",0.8727039992809296,0.004640012979507446,0.5147965328750076
resnet152,implicit precomp gemm,224,layer3.3.conv3,256,1024,"(1, 1)",0.8424639999866486,0.005535989999771118,0.49695835772780367
resnet152,implicit precomp gemm,224,layer3.4.conv1,1024,256,"(1, 1)",0.8108959794044495,0.0033439993858337402,0.47833680040844545
resnet152,implicit precomp gemm,224,layer3.4.conv2,256,256,"(3, 3)",0.8670080006122589,0.008287996053695679,0.5114365386864759
resnet152,implicit precomp gemm,224,layer3.4.conv3,256,1024,"(1, 1)",0.8396959900856018,0.0004000067710876465,0.4953255453410188
resnet152,implicit precomp gemm,224,layer3.5.conv1,1024,256,"(1, 1)",0.8374240100383759,0.01492801308631897,0.49398533439660147
resnet152,implicit precomp gemm,224,layer3.5.conv2,256,256,"(3, 3)",0.8517919778823853,0.007088005542755127,0.5024608083679023
resnet152,implicit precomp gemm,224,layer3.5.conv3,256,1024,"(1, 1)",0.8416160047054291,0.0076319873332977295,0.49645813654052157
resnet152,implicit precomp gemm,224,layer3.6.conv1,1024,256,"(1, 1)",0.833296000957489,0.01182401180267334,0.4915502765026671
resnet152,implicit precomp gemm,224,layer3.6.conv2,256,256,"(3, 3)",0.8619199991226196,0.003903985023498535,0.5084351939827879
resnet152,implicit precomp gemm,224,layer3.6.conv3,256,1024,"(1, 1)",0.8438239991664886,0.0044960081577301025,0.4977606032349532
resnet152,implicit precomp gemm,224,layer3.7.conv1,1024,256,"(1, 1)",0.8358400166034698,0.00016000866889953613,0.49305095764450885
resnet152,implicit precomp gemm,224,layer3.7.conv2,256,256,"(3, 3)",0.8626720011234283,0.001072019338607788,0.5088787900050936
resnet152,implicit precomp gemm,224,layer3.7.conv3,256,1024,"(1, 1)",0.8525440096855164,0.013664007186889648,0.5029044219702035
resnet152,implicit precomp gemm,224,layer3.8.conv1,1024,256,"(1, 1)",0.8148800134658813,0.0056639909744262695,0.48068692934491297
resnet152,implicit precomp gemm,224,layer3.8.conv2,256,256,"(3, 3)",0.8754560053348541,0.010592013597488403,0.5164199048042971
resnet152,implicit precomp gemm,224,layer3.8.conv3,256,1024,"(1, 1)",0.8537440001964569,0.006159991025924683,0.5036122804823956
resnet152,implicit precomp gemm,224,layer3.9.conv1,1024,256,"(1, 1)",0.8384319841861725,0.010015994310379028,0.4945799249988456
resnet152,implicit precomp gemm,224,layer3.9.conv2,256,256,"(3, 3)",0.8719519972801208,0.007408022880554199,0.5143529368527018
resnet152,implicit precomp gemm,224,layer3.9.conv3,256,1024,"(1, 1)",0.8368479907512665,0.004528015851974487,0.49364554824675294
resnet152,implicit precomp gemm,224,layer3.10.conv1,1024,256,"(1, 1)",0.8345600068569183,0.004352003335952759,0.4922958968448403
resnet152,implicit precomp gemm,224,layer3.10.conv2,256,256,"(3, 3)",0.8667680025100708,0.0025119781494140625,0.5112949669840374
resnet152,implicit precomp gemm,224,layer3.10.conv3,256,1024,"(1, 1)",0.8428640067577362,0.0012319982051849365,0.4971943164251995
resnet152,implicit precomp gemm,224,layer3.11.conv1,1024,256,"(1, 1)",0.8360960185527802,0.0015679895877838135,0.49320196980444253
resnet152,implicit precomp gemm,224,layer3.11.conv2,256,256,"(3, 3)",0.8653760254383087,0.00310400128364563,0.5104738581418927
resnet152,implicit precomp gemm,224,layer3.11.conv3,256,1024,"(1, 1)",0.8506879806518555,0.0032320022583007812,0.5018095750206865
resnet152,implicit precomp gemm,224,layer3.12.conv1,1024,256,"(1, 1)",0.8185920119285583,0.0006719827651977539,0.4828765880839562
resnet152,implicit precomp gemm,224,layer3.12.conv2,256,256,"(3, 3)",0.875648021697998,0.0069119930267333984,0.516533172714245
resnet152,implicit precomp gemm,224,layer3.12.conv3,256,1024,"(1, 1)",0.8458079993724823,0.0008160173892974854,0.49893093868444166
resnet152,implicit precomp gemm,224,layer3.13.conv1,1024,256,"(1, 1)",0.8426559865474701,0.009056001901626587,0.4970716080577563
resnet152,implicit precomp gemm,224,layer3.13.conv2,256,256,"(3, 3)",0.8619999885559082,7.998943328857422e-05,0.5084823786902688
resnet152,implicit precomp gemm,224,layer3.13.conv3,256,1024,"(1, 1)",0.8432480096817017,0.0008159875869750977,0.4974208346651
resnet152,implicit precomp gemm,224,layer3.14.conv1,1024,256,"(1, 1)",0.8292799890041351,0.00012800097465515137,0.4891812842312044
resnet152,implicit precomp gemm,224,layer3.14.conv2,256,256,"(3, 3)",0.8654240071773529,0.0037280023097991943,0.5105021619343831
resnet152,implicit precomp gemm,224,layer3.14.conv3,256,1024,"(1, 1)",0.8393119871616364,0.0022880136966705322,0.4950990271011183
resnet152,implicit precomp gemm,224,layer3.15.conv1,1024,256,"(1, 1)",0.8427999913692474,0.01044800877571106,0.49715655459521835
resnet152,implicit precomp gemm,224,layer3.15.conv2,256,256,"(3, 3)",0.8711520135402679,0.0042400062084198,0.5138810370379054
resnet152,implicit precomp gemm,224,layer3.15.conv3,256,1024,"(1, 1)",0.8416160047054291,0.004911988973617554,0.49645813654052157
resnet152,implicit precomp gemm,224,layer3.16.conv1,1024,256,"(1, 1)",0.8402239978313446,0.01427200436592102,0.49563701011838146
resnet152,implicit precomp gemm,224,layer3.16.conv2,256,256,"(3, 3)",0.872191995382309,0.0008960068225860596,0.5144945085551401
resnet152,implicit precomp gemm,224,layer3.16.conv3,256,1024,"(1, 1)",0.8394879996776581,0.006559997797012329,0.49520285455357094
resnet152,implicit precomp gemm,224,layer3.17.conv1,1024,256,"(1, 1)",0.8293920159339905,0.015248000621795654,0.48924736743367125
resnet152,implicit precomp gemm,224,layer3.17.conv2,256,256,"(3, 3)",0.8754560053348541,0.00870397686958313,0.5164199048042971
resnet152,implicit precomp gemm,224,layer3.17.conv3,256,1024,"(1, 1)",0.8437919914722443,0.01217600703239441,0.4977417223199626
resnet152,implicit precomp gemm,224,layer3.18.conv1,1024,256,"(1, 1)",0.8248000144958496,0.0074880123138427734,0.4865386065923553
resnet152,implicit precomp gemm,224,layer3.18.conv2,256,256,"(3, 3)",0.8654880225658417,0.00196799635887146,0.5105399237643643
resnet152,implicit precomp gemm,224,layer3.18.conv3,256,1024,"(1, 1)",0.8485279977321625,0.00417599081993103,0.5005354296987407
resnet152,implicit precomp gemm,224,layer3.19.conv1,1024,256,"(1, 1)",0.8285600244998932,0.0009759962558746338,0.48875658670388444
resnet152,implicit precomp gemm,224,layer3.19.conv2,256,256,"(3, 3)",0.8720320165157318,0.0036160051822662354,0.5144001391401781
resnet152,implicit precomp gemm,224,layer3.19.conv3,256,1024,"(1, 1)",0.8414080142974854,0.0019519925117492676,0.4963354457530737
resnet152,implicit precomp gemm,224,layer3.20.conv1,1024,256,"(1, 1)",0.8363839983940125,0.014591991901397705,0.4933718452993714
resnet152,implicit precomp gemm,224,layer3.20.conv2,256,256,"(3, 3)",0.8743999898433685,0.011808007955551147,0.5157969752495718
resnet152,implicit precomp gemm,224,layer3.20.conv3,256,1024,"(1, 1)",0.8380959928035736,0.00043198466300964355,0.49438172813143094
resnet152,implicit precomp gemm,224,layer3.21.conv1,1024,256,"(1, 1)",0.8397280275821686,0.004464000463485718,0.49534444383600473
resnet152,implicit precomp gemm,224,layer3.21.conv2,256,256,"(3, 3)",0.8539840281009674,0.006080001592636108,0.5037538697648293
resnet152,implicit precomp gemm,224,layer3.21.conv3,256,1024,"(1, 1)",0.8420319855213165,0.011216014623641968,0.4967035181154173
resnet152,implicit precomp gemm,224,layer3.22.conv1,1024,256,"(1, 1)",0.8827680051326752,0.05611202120780945,0.520733156659912
resnet152,implicit precomp gemm,224,layer3.22.conv2,256,256,"(3, 3)",0.8766079843044281,0.0053119957447052,0.5170994419440034
resnet152,implicit precomp gemm,224,layer3.22.conv3,256,1024,"(1, 1)",0.8441759943962097,0.005872011184692383,0.4979682405598632
resnet152,implicit precomp gemm,224,layer3.23.conv1,1024,256,"(1, 1)",0.8272480070590973,0.007280021905899048,0.4879826449892254
resnet152,implicit precomp gemm,224,layer3.23.conv2,256,256,"(3, 3)",0.859503984451294,0.00033599138259887695,0.507010018920913
resnet152,implicit precomp gemm,224,layer3.23.conv3,256,1024,"(1, 1)",0.8409599959850311,0.006751984357833862,0.496071165683192
resnet152,implicit precomp gemm,224,layer3.24.conv1,1024,256,"(1, 1)",0.8307360112667084,0.01092800498008728,0.49004017248332543
resnet152,implicit precomp gemm,224,layer3.24.conv2,256,256,"(3, 3)",0.8729279935359955,0.0040319859981536865,0.5149286641199508
resnet152,implicit precomp gemm,224,layer3.24.conv3,256,1024,"(1, 1)",0.8421919941902161,0.0028640031814575195,0.4967979051103747
resnet152,implicit precomp gemm,224,layer3.25.conv1,1024,256,"(1, 1)",0.8281599879264832,0.0024319887161254883,0.4885206104264933
resnet152,implicit precomp gemm,224,layer3.25.conv2,256,256,"(3, 3)",0.8684639930725098,0.0033119916915893555,0.5122954093586016
resnet152,implicit precomp gemm,224,layer3.25.conv3,256,1024,"(1, 1)",0.8510399758815765,0.005088001489639282,0.5020172123455965
resnet152,implicit precomp gemm,224,layer3.26.conv1,1024,256,"(1, 1)",0.8222879767417908,0.009552001953125,0.4850567887855089
resnet152,implicit precomp gemm,224,layer3.26.conv2,256,256,"(3, 3)",0.8748320043087006,0.009871989488601685,0.5160518148619582
resnet152,implicit precomp gemm,224,layer3.26.conv3,256,1024,"(1, 1)",0.8475359976291656,0.004080027341842651,0.49995026197399645
resnet152,implicit precomp gemm,224,layer3.27.conv1,1024,256,"(1, 1)",0.8368479907512665,0.011952012777328491,0.49364554824675294
resnet152,implicit precomp gemm,224,layer3.27.conv2,256,256,"(3, 3)",0.8673920035362244,0.002463996410369873,0.5116630569263764
resnet152,implicit precomp gemm,224,layer3.27.conv3,256,1024,"(1, 1)",0.85030397772789,0.00703999400138855,0.5015830567807859
resnet152,implicit precomp gemm,224,layer3.28.conv1,1024,256,"(1, 1)",0.8338559865951538,0.01171201467514038,0.491880604615025
resnet152,implicit precomp gemm,224,layer3.28.conv2,256,256,"(3, 3)",0.8738079965114594,0.009424000978469849,0.5154477662222234
resnet152,implicit precomp gemm,224,layer3.28.conv3,256,1024,"(1, 1)",0.8433599770069122,0.0046080052852630615,0.49748688270757624
resnet152,implicit precomp gemm,224,layer3.29.conv1,1024,256,"(1, 1)",0.8367199897766113,0.008783996105194092,0.4935700421667861
resnet152,implicit precomp gemm,224,layer3.29.conv2,256,256,"(3, 3)",0.8612640202045441,0.006191998720169067,0.5080482407054536
resnet152,implicit precomp gemm,224,layer3.29.conv3,256,1024,"(1, 1)",0.8459999859333038,0.002415984869003296,0.4990441890143942
resnet152,implicit precomp gemm,224,layer3.30.conv1,1024,256,"(1, 1)",0.8259359896183014,0.0008160173892974854,0.48720870327456633
resnet152,implicit precomp gemm,224,layer3.30.conv2,256,256,"(3, 3)",0.868943989276886,0.00836801528930664,0.5125785527634785
resnet152,implicit precomp gemm,224,layer3.30.conv3,256,1024,"(1, 1)",0.8393279910087585,0.0019840002059936523,0.49510846755861354
resnet152,implicit precomp gemm,224,layer3.31.conv1,1024,256,"(1, 1)",0.8278079926967621,0.00806400179862976,0.4883129731015833
resnet152,implicit precomp gemm,224,layer3.31.conv2,256,256,"(3, 3)",0.8679680228233337,0.0022079944610595703,0.5120028430762249
resnet152,implicit precomp gemm,224,layer3.31.conv3,256,1024,"(1, 1)",0.8459360003471375,0.0014240145683288574,0.4990064447644085
resnet152,implicit precomp gemm,224,layer3.32.conv1,1024,256,"(1, 1)",0.8312159776687622,0.007535994052886963,0.49032329830820703
resnet152,implicit precomp gemm,224,layer3.32.conv2,256,256,"(3, 3)",0.8677919805049896,0.0044960081577301025,0.5118989980437769
resnet152,implicit precomp gemm,224,layer3.32.conv3,256,1024,"(1, 1)",0.8461439907550812,0.005247980356216431,0.49912913555185634
resnet152,implicit precomp gemm,224,layer3.33.conv1,1024,256,"(1, 1)",0.8377279937267303,0.006080001592636108,0.4941646503490256
resnet152,implicit precomp gemm,224,layer3.33.conv2,256,256,"(3, 3)",0.8693279922008514,0.004687994718551636,0.5128050710033791
resnet152,implicit precomp gemm,224,layer3.33.conv3,256,1024,"(1, 1)",0.8417440056800842,0.004335999488830566,0.4965336426204884
resnet152,implicit precomp gemm,224,layer3.34.conv1,1024,256,"(1, 1)",0.8354400098323822,0.015184015035629272,0.492814998947113
resnet152,implicit precomp gemm,224,layer3.34.conv2,256,256,"(3, 3)",0.867935985326767,0.00364801287651062,0.511983944581239
resnet152,implicit precomp gemm,224,layer3.34.conv3,256,1024,"(1, 1)",0.8494560122489929,0.004783987998962402,0.5010828531734991
resnet152,implicit precomp gemm,224,layer3.35.conv1,1024,256,"(1, 1)",0.822272002696991,0.003711998462677002,0.4850473659080089
resnet152,implicit precomp gemm,224,layer3.35.conv2,256,256,"(3, 3)",0.8682239949703217,0.003519982099533081,0.5121538376561633
resnet152,implicit precomp gemm,224,layer3.35.conv3,256,1024,"(1, 1)",0.8446079790592194,0.002847999334335327,0.4982230625922542
resnet152,implicit precomp gemm,224,layer4.0.conv1,1024,512,"(1, 1)",1.1536319851875305,0.009216010570526123,0.6805122317275836
resnet152,implicit precomp gemm,224,layer4.0.conv2,512,512,"(3, 3)",1.6103200316429138,0.0036320090293884277,0.9499064628923372
resnet152,implicit precomp gemm,224,layer4.0.conv3,512,2048,"(1, 1)",1.1772319674491882,0.007535994052886963,0.6944335487540019
resnet152,implicit precomp gemm,224,layer4.0.downsample.0,1024,2048,"(1, 1)",1.6012639999389648,0.01287996768951416,0.9445644297096769
resnet152,implicit precomp gemm,224,layer4.1.conv1,2048,512,"(1, 1)",1.1821600198745728,0.017104029655456543,0.6973405416227233
resnet152,implicit precomp gemm,224,layer4.1.conv2,512,512,"(3, 3)",1.5914720296859741,0.006832003593444824,0.9387882761221966
resnet152,implicit precomp gemm,224,layer4.1.conv3,512,2048,"(1, 1)",1.1684160232543945,0.0009599924087524414,0.6892331400137661
resnet152,implicit precomp gemm,224,layer4.2.conv1,2048,512,"(1, 1)",1.1664000153541565,0.0045760273933410645,0.6880439236492871
resnet152,implicit precomp gemm,224,layer4.2.conv2,512,512,"(3, 3)",1.5694719552993774,0.0005120038986206055,0.9258107235653802
resnet152,implicit precomp gemm,224,layer4.2.conv3,512,2048,"(1, 1)",1.1744800209999084,0.010896027088165283,0.692810211984703
