model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
densenet121,guess,224,features.denseblock4.denselayer7.conv2,128,32,"(3, 3)",0.5052800178527832,0.0035200119018554688,0.22509812303357332
densenet121,guess,224,features.denseblock4.denselayer8.conv1,736,128,"(1, 1)",0.5216320157051086,0.01187199354171753,0.2323828045851005
densenet121,guess,224,features.denseblock4.denselayer8.conv2,128,32,"(3, 3)",0.5062400102615356,0.004736006259918213,0.2255257918146483
densenet121,guess,224,features.denseblock4.denselayer9.conv1,768,128,"(1, 1)",0.5217919945716858,0.011904001235961914,0.23245407386415207
densenet121,guess,224,features.denseblock4.denselayer9.conv2,128,32,"(3, 3)",0.5006240010261536,0.009104013442993164,0.2230239055473152
densenet121,guess,224,features.denseblock4.denselayer10.conv1,800,128,"(1, 1)",0.5283840000629425,0.006144016981124878,0.23539075849580365
densenet121,guess,224,features.denseblock4.denselayer10.conv2,128,32,"(3, 3)",0.5048320293426514,0.0,0.22489854780952268
densenet121,guess,224,features.denseblock4.denselayer11.conv1,832,128,"(1, 1)",0.5373279750347137,0.00817599892616272,0.23937522633041242
densenet121,guess,224,features.denseblock4.denselayer11.conv2,128,32,"(3, 3)",0.4981120079755783,0.0005760043859481812,0.22190483315026938
densenet121,guess,224,features.denseblock4.denselayer12.conv1,864,128,"(1, 1)",0.5381120145320892,0.0056320130825042725,0.2397245095258837
densenet121,guess,224,features.denseblock4.denselayer12.conv2,128,32,"(3, 3)",0.5110720098018646,0.001055985689163208,0.2276784081632015
densenet121,guess,224,features.denseblock4.denselayer13.conv1,896,128,"(1, 1)",0.5294080078601837,0.006144016981124878,0.23584694560985234
densenet121,guess,224,features.denseblock4.denselayer13.conv2,128,32,"(3, 3)",0.5171999931335449,0.0041120052337646484,0.23040837471086764
densenet121,guess,224,features.denseblock4.denselayer14.conv1,928,128,"(1, 1)",0.5422720015048981,0.00031998753547668457,0.24157774976166957
densenet121,guess,224,features.denseblock4.denselayer14.conv2,128,32,"(3, 3)",0.49910399317741394,0.004511982202529907,0.22234675445948557
densenet121,guess,224,features.denseblock4.denselayer15.conv1,960,128,"(1, 1)",0.5493760108947754,0.005631983280181885,0.2447425279503455
densenet121,guess,224,features.denseblock4.denselayer15.conv2,128,32,"(3, 3)",0.5053280293941498,0.0004960000514984131,0.22511951178330358
densenet121,guess,224,features.denseblock4.denselayer16.conv1,992,128,"(1, 1)",0.5447680056095123,0.011263996362686157,0.24268969921381764
densenet121,guess,224,features.denseblock4.denselayer16.conv2,128,32,"(3, 3)",0.5191519856452942,0.005136013031005859,0.2312779714395045
