model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
alexnet,guess,224,features.0,3,64,"(11, 11)",1.0009120106697083,0.03560000658035278,10.542556942871146
alexnet,guess,224,features.3,64,192,"(5, 5)",0.98403200507164,0.001055985689163208,10.364760674751087
alexnet,guess,224,features.6,192,384,"(3, 3)",1.2446720004081726,0.007679998874664307,13.110068916767794
alexnet,guess,224,features.8,384,256,"(3, 3)",1.2584959864616394,0.0020479559898376465,13.255676281443751
alexnet,guess,224,features.10,256,256,"(3, 3)",1.1293439865112305,0.003072023391723633,11.895324622908014
