model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet50,implicit precomp gemm,224,conv1,3,64,"(7, 7)",0.8692640066146851,0.009328007698059082,1.4303861996739466
resnet50,implicit precomp gemm,224,layer1.0.conv1,64,64,"(1, 1)",0.5006239861249924,0.0010399967432022095,0.8237838395813928
resnet50,implicit precomp gemm,224,layer1.0.conv2,64,64,"(3, 3)",0.7066240012645721,0.0030079782009124756,1.1627597738730002
resnet50,implicit precomp gemm,224,layer1.0.conv3,64,256,"(1, 1)",1.0275520086288452,0.007712006568908691,1.6908513425213687
resnet50,implicit precomp gemm,224,layer1.0.downsample.0,64,256,"(1, 1)",0.8883839845657349,0.006720006465911865,1.4618483934276731
resnet50,implicit precomp gemm,224,layer1.1.conv1,256,64,"(1, 1)",1.006527990102768,0.010399967432022095,1.6562560231102887
resnet50,implicit precomp gemm,224,layer1.1.conv2,64,64,"(3, 3)",0.7039840221405029,0.004559993743896484,1.158415650939391
resnet50,implicit precomp gemm,224,layer1.1.conv3,64,256,"(1, 1)",1.0204159915447235,0.023039966821670532,1.6791089256260499
resnet50,implicit precomp gemm,224,layer1.2.conv1,256,64,"(1, 1)",0.986624002456665,0.0035840272903442383,1.6235037303306266
resnet50,implicit precomp gemm,224,layer1.2.conv2,64,64,"(3, 3)",0.6905759871006012,0.0047200024127960205,1.1363525399168712
resnet50,implicit precomp gemm,224,layer1.2.conv3,64,256,"(1, 1)",1.0008320212364197,0.029056012630462646,1.646883225895405
resnet50,implicit precomp gemm,224,layer2.0.conv1,256,128,"(1, 1)",1.1863199472427368,0.003600001335144043,1.95210622782189
resnet50,implicit precomp gemm,224,layer2.0.conv2,128,128,"(3, 3)",0.8995839953422546,0.008704006671905518,1.4802781693404294
resnet50,implicit precomp gemm,224,layer2.0.conv3,128,512,"(1, 1)",0.8975359797477722,0.0005120038986206055,1.4769081307551746
resnet50,implicit precomp gemm,224,layer2.0.downsample.0,256,512,"(1, 1)",1.0639359951019287,0.0,1.7507217061211482
resnet50,implicit precomp gemm,224,layer2.1.conv1,512,128,"(1, 1)",0.9358560144901276,0.005199998617172241,1.5399642891252376
resnet50,implicit precomp gemm,224,layer2.1.conv2,128,128,"(3, 3)",0.6532640159130096,4.801154136657715e-05,1.0749551643632551
resnet50,implicit precomp gemm,224,layer2.1.conv3,128,512,"(1, 1)",0.8928800225257874,0.0020959973335266113,1.469246687389383
resnet50,implicit precomp gemm,224,layer2.2.conv1,512,128,"(1, 1)",0.928736001253128,0.007136017084121704,1.5282482067863836
resnet50,implicit precomp gemm,224,layer2.2.conv2,128,128,"(3, 3)",0.6579200029373169,0.0005120038986206055,1.082616656769189
resnet50,implicit precomp gemm,224,layer2.2.conv3,128,512,"(1, 1)",0.9041919708251953,0.0,1.487860658076968
resnet50,implicit precomp gemm,224,layer2.3.conv1,512,128,"(1, 1)",0.9328640103340149,0.00614398717880249,1.535040904029681
resnet50,implicit precomp gemm,224,layer2.3.conv2,128,128,"(3, 3)",0.6605280041694641,0.010288000106811523,1.0869081596300103
resnet50,implicit precomp gemm,224,layer2.3.conv3,128,512,"(1, 1)",0.8750720024108887,0.0035200119018554688,1.4399433387840863
resnet50,implicit precomp gemm,224,layer3.0.conv1,512,256,"(1, 1)",0.9933279752731323,0.0020959973335266113,1.634535212281673
resnet50,implicit precomp gemm,224,layer3.0.conv2,256,256,"(3, 3)",0.9958879947662354,0.0005599856376647949,1.6387477605132414
resnet50,implicit precomp gemm,224,layer3.0.conv3,256,1024,"(1, 1)",0.7941440045833588,0.012768000364303589,1.3067751753965808
resnet50,implicit precomp gemm,224,layer3.0.downsample.0,512,1024,"(1, 1)",1.2468640208244324,0.0065760016441345215,2.0517323559766343
resnet50,implicit precomp gemm,224,layer3.1.conv1,1024,256,"(1, 1)",0.7776800096035004,0.00865599513053894,1.2796834391329288
resnet50,implicit precomp gemm,224,layer3.1.conv2,256,256,"(3, 3)",0.9624800086021423,0.0032799839973449707,1.5837744474525537
resnet50,implicit precomp gemm,224,layer3.1.conv3,256,1024,"(1, 1)",0.7952640056610107,0.011647999286651611,1.3086181529878564
resnet50,implicit precomp gemm,224,layer3.2.conv1,1024,256,"(1, 1)",0.7592960000038147,0.0035840272903442383,1.2494322916956002
resnet50,implicit precomp gemm,224,layer3.2.conv2,256,256,"(3, 3)",0.9615359902381897,0.009216010570526123,1.5822210519021094
resnet50,implicit precomp gemm,224,layer3.2.conv3,256,1024,"(1, 1)",0.7894719839096069,0.014367997646331787,1.2990872993940397
resnet50,implicit precomp gemm,224,layer3.3.conv1,1024,256,"(1, 1)",0.768528014421463,0.0014880001544952393,1.2646237018054274
resnet50,implicit precomp gemm,224,layer3.3.conv2,256,256,"(3, 3)",0.9630559980869293,0.005552023649215698,1.5847222462845854
resnet50,implicit precomp gemm,224,layer3.3.conv3,256,1024,"(1, 1)",0.7848959863185883,0.0046080052852630615,1.2915574307302888
resnet50,implicit precomp gemm,224,layer3.4.conv1,1024,256,"(1, 1)",0.7632960081100464,0.0005120038986206055,1.2560143615273194
resnet50,implicit precomp gemm,224,layer3.4.conv2,256,256,"(3, 3)",0.9528320133686066,0.0056320130825042725,1.5678985350352035
resnet50,implicit precomp gemm,224,layer3.4.conv3,256,1024,"(1, 1)",0.7833600044250488,0.002048015594482422,1.2890299508314902
resnet50,implicit precomp gemm,224,layer3.5.conv1,1024,256,"(1, 1)",0.7618560194969177,0.0,1.253644839927169
resnet50,implicit precomp gemm,224,layer3.5.conv2,256,256,"(3, 3)",0.9578559994697571,0.005536019802093506,1.5761655751194075
resnet50,implicit precomp gemm,224,layer3.5.conv3,256,1024,"(1, 1)",0.7971839904785156,0.009728014469146729,1.3117775151213906
resnet50,implicit precomp gemm,224,layer4.0.conv1,1024,512,"(1, 1)",1.077679991722107,0.00043201446533203125,1.7733376466688655
resnet50,implicit precomp gemm,224,layer4.0.conv2,512,512,"(3, 3)",1.7265440225601196,0.0019680261611938477,2.841052573449344
resnet50,implicit precomp gemm,224,layer4.0.conv3,512,2048,"(1, 1)",0.9543839991092682,0.003088027238845825,1.5704523494904674
resnet50,implicit precomp gemm,224,layer4.0.downsample.0,1024,2048,"(1, 1)",1.2513279914855957,0.005120038986206055,2.0590778827451297
resnet50,implicit precomp gemm,224,layer4.1.conv1,2048,512,"(1, 1)",1.2202399969100952,0.003728032112121582,2.0079221486091763
resnet50,implicit precomp gemm,224,layer4.1.conv2,512,512,"(3, 3)",1.692736029624939,6.401538848876953e-05,2.785421043597456
resnet50,implicit precomp gemm,224,layer4.1.conv3,512,2048,"(1, 1)",0.9594880044460297,0.016383975744247437,1.578851062356997
resnet50,implicit precomp gemm,224,layer4.2.conv1,2048,512,"(1, 1)",1.206272006034851,0.01126396656036377,1.9849376223512323
resnet50,implicit precomp gemm,224,layer4.2.conv2,512,512,"(3, 3)",1.6915839910507202,0.0030080080032348633,2.7835253478531072
resnet50,implicit precomp gemm,224,layer4.2.conv3,512,2048,"(1, 1)",0.9507839977741241,0.0005119740962982178,1.5645284964499486
