model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet50,implicit gemm,224,conv1,3,64,"(7, 7)",2.11763197183609,0.3481599688529968,2.0498688641292375
resnet50,implicit gemm,224,layer1.0.conv1,64,64,"(1, 1)",1.1432960033416748,0.0035840272903442383,1.1067111334277193
resnet50,implicit gemm,224,layer1.0.conv2,64,64,"(3, 3)",1.25900799036026,0.006655991077423096,1.2187203978091339
resnet50,implicit gemm,224,layer1.0.conv3,64,256,"(1, 1)",1.7919999957084656,0.1822720170021057,1.734656939721931
resnet50,implicit gemm,224,layer1.0.downsample.0,64,256,"(1, 1)",1.888256013393402,0.1525760293006897,1.8278328155405914
resnet50,implicit gemm,224,layer1.1.conv1,256,64,"(1, 1)",1.986560046672821,0.02867203950881958,1.9229911715334347
resnet50,implicit gemm,224,layer1.1.conv2,64,64,"(3, 3)",1.286143958568573,0.008192002773284912,1.2449880293277453
resnet50,implicit gemm,224,layer1.1.conv3,64,256,"(1, 1)",1.7853440046310425,0.00563204288482666,1.7282139368531644
resnet50,implicit gemm,224,layer1.2.conv1,256,64,"(1, 1)",1.8867200016975403,0.006655991077423096,1.8263459554099544
resnet50,implicit gemm,224,layer1.2.conv2,64,64,"(3, 3)",1.239039957523346,0.007167994976043701,1.1993913315055065
resnet50,implicit gemm,224,layer1.2.conv3,64,256,"(1, 1)",1.703935980796814,0.026623964309692383,1.6494109269026742
resnet50,implicit gemm,224,layer2.0.conv1,256,128,"(1, 1)",2.2184959650039673,0.0015360116958618164,2.1475052626424818
resnet50,implicit gemm,224,layer2.0.conv2,128,128,"(3, 3)",1.7198079824447632,0.0015360116958618164,1.6647750328579358
resnet50,implicit gemm,224,layer2.0.conv3,128,512,"(1, 1)",1.3875199556350708,0.030719995498657227,1.3431200478845353
resnet50,implicit gemm,224,layer2.0.downsample.0,256,512,"(1, 1)",2.066431999206543,0.04812788963317871,2.0003072636559605
resnet50,implicit gemm,224,layer2.1.conv1,512,128,"(1, 1)",1.3429759740829468,0.019968032836914062,1.300001450280025
resnet50,implicit gemm,224,layer2.1.conv2,128,128,"(3, 3)",1.1914239525794983,0.007679998874664307,1.153299013639722
resnet50,implicit gemm,224,layer2.1.conv3,128,512,"(1, 1)",1.343999981880188,0.03635203838348389,1.3009926903671163
resnet50,implicit gemm,224,layer2.2.conv1,512,128,"(1, 1)",1.326591968536377,0.012799978256225586,1.2841417242812176
resnet50,implicit gemm,224,layer2.2.conv2,128,128,"(3, 3)",1.174015998840332,0.0015360116958618164,1.136448105251151
resnet50,implicit gemm,224,layer2.2.conv3,128,512,"(1, 1)",1.3414400219917297,0.02764803171157837,1.2985146478467153
resnet50,implicit gemm,224,layer2.3.conv1,512,128,"(1, 1)",1.3137919902801514,0.009215950965881348,1.2717513385872303
resnet50,implicit gemm,224,layer2.3.conv2,128,128,"(3, 3)",1.1811839938163757,0.004607975482940674,1.1433867281634633
resnet50,implicit gemm,224,layer2.3.conv3,128,512,"(1, 1)",1.3557759523391724,0.062463998794555664,1.3123918359740123
resnet50,implicit gemm,224,layer3.0.conv1,512,256,"(1, 1)",1.9496960043907166,0.008192002773284912,1.8873067591874546
resnet50,implicit gemm,224,layer3.0.conv2,256,256,"(3, 3)",1.9010559916496277,0.004607975482940674,1.840223201234579
resnet50,implicit gemm,224,layer3.0.conv3,256,1024,"(1, 1)",1.014784038066864,0.010240018367767334,0.9823114833523179
resnet50,implicit gemm,224,layer3.0.downsample.0,512,1024,"(1, 1)",2.1483519077301025,0.003072023391723633,2.0796057782553414
resnet50,implicit gemm,224,layer3.1.conv1,1024,256,"(1, 1)",1.4346240162849426,0.004095971584320068,1.3887168034041018
resnet50,implicit gemm,224,layer3.1.conv2,256,256,"(3, 3)",1.7571839690208435,0.008192002773284912,1.7009550075501338
resnet50,implicit gemm,224,layer3.1.conv3,256,1024,"(1, 1)",1.0511360168457031,0.03635203838348389,1.0175002179574244
