model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
alexnet,implicit gemm,224,features.0,3,64,"(11, 11)",0.9837120175361633,0.04028803110122681,10.776333682498768
alexnet,implicit gemm,224,features.3,64,192,"(5, 5)",0.9820639789104462,0.0009759962558746338,10.758279807141163
alexnet,implicit gemm,224,features.6,192,384,"(3, 3)",1.242624044418335,0.0005120038986206055,13.612654014421318
alexnet,implicit gemm,224,features.8,384,256,"(3, 3)",1.2574719786643982,0.008192002773284912,13.775309640335227
alexnet,implicit gemm,224,features.10,256,256,"(3, 3)",1.123744010925293,0.0055359601974487305,12.310351220239427
