model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,implicit gemm,224,layer3.4.conv2,256,256,"(3, 3)",1.7525759935379028,0.04147195816040039,0.6799424295081872
resnet152,implicit gemm,224,layer3.4.conv3,256,1024,"(1, 1)",0.9676799774169922,0.015359997749328613,0.3754283279340763
resnet152,implicit gemm,224,layer3.5.conv1,1024,256,"(1, 1)",1.4054399728775024,0.0025600194931030273,0.5452649546780309
resnet152,implicit gemm,224,layer3.5.conv2,256,256,"(3, 3)",1.7182719707489014,0.0,0.6666335854506051
resnet152,implicit gemm,224,layer3.5.conv3,256,1024,"(1, 1)",0.9835520088672638,0.013824015855789185,0.38158615941489116
resnet152,implicit gemm,224,layer3.6.conv1,1024,256,"(1, 1)",1.3823999762535095,0.020479977130889893,0.5363261860664893
resnet152,implicit gemm,224,layer3.6.conv2,256,256,"(3, 3)",1.7141759991645813,0.005119979381561279,0.6650444818222843
resnet152,implicit gemm,224,layer3.6.conv3,256,1024,"(1, 1)",0.9697279930114746,0.023552000522613525,0.3762228913105676
resnet152,implicit gemm,224,layer3.7.conv1,1024,256,"(1, 1)",1.3752319812774658,0.026623964309692383,0.5335452373734315
resnet152,implicit gemm,224,layer3.7.conv2,256,256,"(3, 3)",1.7192960381507874,0.010240018367767334,0.6670308902635125
resnet152,implicit gemm,224,layer3.7.conv3,256,1024,"(1, 1)",0.9738239943981171,0.013312011957168579,0.37781200650121927
resnet152,implicit gemm,224,layer3.8.conv1,1024,256,"(1, 1)",1.3849599957466125,0.03635197877883911,0.5373193902871034
resnet152,implicit gemm,224,layer3.8.conv2,256,256,"(3, 3)",1.7075200080871582,0.010751962661743164,0.6624621739733494
resnet152,implicit gemm,224,layer3.8.conv3,256,1024,"(1, 1)",0.9815040230751038,0.028160035610198975,0.3807916076007307
resnet152,implicit gemm,224,layer3.9.conv1,1024,256,"(1, 1)",1.3905919790267944,0.027647972106933594,0.5395044164477927
resnet152,implicit gemm,224,layer3.9.conv2,256,256,"(3, 3)",1.7177599668502808,0.0005120038986206055,0.6664349446064823
resnet152,implicit gemm,224,layer3.9.conv3,256,1024,"(1, 1)",0.9953279793262482,0.003071993589401245,0.38615485258039256
resnet152,implicit gemm,224,layer3.10.conv1,1024,256,"(1, 1)",1.3941760063171387,0.013823986053466797,0.5408949023566524
resnet152,implicit gemm,224,layer3.10.conv2,256,256,"(3, 3)",1.7085440158843994,0.013823986053466797,0.662859455661595
resnet152,implicit gemm,224,layer3.10.conv3,256,1024,"(1, 1)",0.9733119904994965,0.018943995237350464,0.37761336565709647
resnet152,implicit gemm,224,layer3.11.conv1,1024,256,"(1, 1)",1.3767679929733276,0.034304022789001465,0.5341411599057999
resnet152,implicit gemm,224,layer3.11.conv2,256,256,"(3, 3)",1.7157120108604431,0.007679998874664307,0.6656404043546528
resnet152,implicit gemm,224,layer3.11.conv3,256,1024,"(1, 1)",0.9861119985580444,0.009216010570526123,0.3825793520731744
resnet152,implicit gemm,224,layer3.12.conv1,1024,256,"(1, 1)",1.3926399946212769,0.009215950965881348,0.540298979824284
resnet152,implicit gemm,224,layer3.12.conv2,256,256,"(3, 3)",1.7044480443000793,0.006655991077423096,0.6612703520332741
resnet152,implicit gemm,224,layer3.12.conv3,256,1024,"(1, 1)",0.9855999946594238,0.009728014469146729,0.3823807112290516
resnet152,implicit gemm,224,layer3.13.conv1,1024,256,"(1, 1)",1.372160017490387,0.01843196153640747,0.5323534154333562
resnet152,implicit gemm,224,layer3.13.conv2,256,256,"(3, 3)",1.721343994140625,0.01228797435760498,0.667825430515342
resnet152,implicit gemm,224,layer3.13.conv3,256,1024,"(1, 1)",0.9656320214271545,0.015359997749328613,0.37463378768224675
resnet152,implicit gemm,224,layer3.14.conv1,1024,256,"(1, 1)",1.4115840196609497,0.0035840272903442383,0.5476486448075049
resnet152,implicit gemm,224,layer3.14.conv2,256,256,"(3, 3)",1.7136639952659607,0.002559959888458252,0.6648458409781616
resnet152,implicit gemm,224,layer3.14.conv3,256,1024,"(1, 1)",1.0373119711875916,0.05324798822402954,0.4024432746128243
resnet152,implicit gemm,224,layer3.15.conv1,1024,256,"(1, 1)",1.4663679599761963,0.04607999324798584,0.5689030301313528
resnet152,implicit gemm,224,layer3.15.conv2,256,256,"(3, 3)",1.8785279989242554,0.15820801258087158,0.7288077071678134
resnet152,implicit gemm,224,layer3.15.conv3,256,1024,"(1, 1)",1.0378240048885345,0.04147198796272278,0.40264192701927803
resnet152,implicit gemm,224,layer3.16.conv1,1024,256,"(1, 1)",1.4878720045089722,0.02150404453277588,0.5772458993351879
resnet152,implicit gemm,224,layer3.16.conv2,256,256,"(3, 3)",2.946560025215149,1.2180479764938354,1.1431693630540216
resnet152,implicit gemm,224,layer3.16.conv3,256,1024,"(1, 1)",1.0982399880886078,0.10291197896003723,0.42608136162847704
resnet152,implicit gemm,224,layer3.17.conv1,1024,256,"(1, 1)",1.392128050327301,0.02406400442123413,0.5401003621048228
resnet152,implicit gemm,224,layer3.17.conv2,256,256,"(3, 3)",1.7100800275802612,0.014335989952087402,0.6634553781939635
resnet152,implicit gemm,224,layer3.17.conv3,256,1024,"(1, 1)",0.99686399102211,0.0035839974880218506,0.386750775112761
resnet152,implicit gemm,224,layer3.18.conv1,1024,256,"(1, 1)",1.3900800347328186,0.039424002170562744,0.5393057987283315
resnet152,implicit gemm,224,layer3.18.conv2,256,256,"(3, 3)",1.7177760004997253,0.014864027500152588,0.6664411651404833
resnet152,implicit gemm,224,layer3.18.conv3,256,1024,"(1, 1)",0.9830400049686432,0.009215980768203735,0.3813875185707683
resnet152,implicit gemm,224,layer3.19.conv1,1024,256,"(1, 1)",1.3742079734802246,0.03174400329589844,0.5331479556851859
resnet152,implicit gemm,224,layer3.19.conv2,256,256,"(3, 3)",1.716223955154419,0.015359997749328613,0.6658390220741139
resnet152,implicit gemm,224,layer3.19.conv3,256,1024,"(1, 1)",0.9850879907608032,0.009216010570526123,0.38218207038492874
resnet152,implicit gemm,224,layer3.20.conv1,1024,256,"(1, 1)",1.397760033607483,0.002048015594482422,0.5422853882655122
resnet152,implicit gemm,224,layer3.20.conv2,256,256,"(3, 3)",1.7198079824447632,0.01894402503967285,0.6672295079829736
resnet152,implicit gemm,224,layer3.20.conv3,256,1024,"(1, 1)",0.9748480021953583,0.016383975744247437,0.3782092881894649
resnet152,implicit gemm,224,layer3.21.conv1,1024,256,"(1, 1)",1.4888959527015686,0.07065600156784058,0.5776431578987717
resnet152,implicit gemm,224,layer3.21.conv2,256,256,"(3, 3)",1.7285119891166687,0.010240018367767334,0.6706063792083998
resnet152,implicit gemm,224,layer3.21.conv3,256,1024,"(1, 1)",1.0132479965686798,0.031231969594955444,0.39310723587536783
resnet152,implicit gemm,224,layer3.22.conv1,1024,256,"(1, 1)",1.4289920330047607,0.07526397705078125,0.5544023872583572
resnet152,implicit gemm,224,layer3.22.conv2,256,256,"(3, 3)",1.71315199136734,0.005119979381561279,0.6646472001340387
resnet152,implicit gemm,224,layer3.22.conv3,256,1024,"(1, 1)",1.0250239968299866,0.01638394594192505,0.3976759406032001
resnet152,implicit gemm,224,layer3.23.conv1,1024,256,"(1, 1)",1.4177280068397522,0.01075202226638794,0.5500323118123169
resnet152,implicit gemm,224,layer3.23.conv2,256,256,"(3, 3)",1.7141759991645813,0.0030719637870788574,0.6650444818222843
resnet152,implicit gemm,224,layer3.23.conv3,256,1024,"(1, 1)",0.9876480102539062,0.0005120038986206055,0.38317527460554285
resnet152,implicit gemm,224,layer3.24.conv1,1024,256,"(1, 1)",1.4120960235595703,0.0,0.5478472856516277
resnet152,implicit gemm,224,layer3.24.conv2,256,256,"(3, 3)",1.7597439885139465,0.0496639609336853,0.682723378201245
resnet152,implicit gemm,224,layer3.24.conv3,256,1024,"(1, 1)",0.9861120283603668,0.004096001386642456,0.38257936363550527
resnet152,implicit gemm,224,layer3.25.conv1,1024,256,"(1, 1)",1.4126079678535461,0.005631983280181885,0.5480459033710887
resnet152,implicit gemm,224,layer3.25.conv2,256,256,"(3, 3)",1.8621440529823303,0.14796799421310425,0.7224512695298683
resnet152,implicit gemm,224,layer3.25.conv3,256,1024,"(1, 1)",0.9876480102539062,0.005631983280181885,0.38317527460554285
resnet152,implicit gemm,224,layer3.26.conv1,1024,256,"(1, 1)",1.4105600118637085,0.0005120038986206055,0.5472513631192593
resnet152,implicit gemm,224,layer3.26.conv2,256,256,"(3, 3)",1.9553279876708984,0.23193597793579102,0.7586036025396192
resnet152,implicit gemm,224,layer3.26.conv3,256,1024,"(1, 1)",0.982015997171402,0.0010239779949188232,0.3809902368825227
resnet152,implicit gemm,224,layer3.27.conv1,1024,256,"(1, 1)",1.4223359823226929,0.015359997749328613,0.5518200562847606
resnet152,implicit gemm,224,layer3.27.conv2,256,256,"(3, 3)",1.9619840383529663,0.23449599742889404,0.7611859335132158
resnet152,implicit gemm,224,layer3.27.conv3,256,1024,"(1, 1)",0.9876480102539062,0.0005120038986206055,0.38317527460554285
resnet152,implicit gemm,224,layer3.28.conv1,1024,256,"(1, 1)",1.4161919951438904,0.008192002773284912,0.5494363892799485
resnet152,implicit gemm,224,layer3.28.conv2,256,256,"(3, 3)",1.7525759935379028,0.03635203838348389,0.6799424295081872
resnet152,implicit gemm,224,layer3.28.conv3,256,1024,"(1, 1)",0.9958400130271912,0.0015360116958618164,0.3863535049868463
resnet152,implicit gemm,224,layer3.29.conv1,1024,256,"(1, 1)",1.4141440391540527,0.0,0.548641849028119
resnet152,implicit gemm,224,layer3.29.conv2,256,256,"(3, 3)",1.9717119336128235,0.2380799651145935,0.7649600401775642
