model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,guess,224,conv1,3,64,"(7, 7)",2.3505919575691223,0.5473279356956482,0.9146985274313555
resnet152,guess,224,layer1.0.conv1,64,64,"(1, 1)",1.1402239799499512,0.013823986053466797,0.44370150763245353
resnet152,guess,224,layer1.0.conv2,64,64,"(3, 3)",1.2538880109786987,0.01689600944519043,0.4879322051251083
resnet152,guess,224,layer1.0.conv3,64,256,"(1, 1)",1.6143360137939453,0.012799978256225586,0.6281952807001824
resnet152,guess,224,layer1.0.downsample.0,64,256,"(1, 1)",1.9425280094146729,0.2836480140686035,0.7559064022082673
resnet152,guess,224,layer1.1.conv1,256,64,"(1, 1)",1.9374080300331116,0.025600016117095947,0.7539140370145924
resnet152,guess,224,layer1.1.conv2,64,64,"(3, 3)",1.2477440237998962,0.028160035610198975,0.485541362253843
resnet152,guess,224,layer1.1.conv3,64,256,"(1, 1)",1.6952320337295532,0.07833600044250488,0.6596747852870529
resnet152,guess,224,layer1.2.conv1,256,64,"(1, 1)",1.8309119939804077,0.016384005546569824,0.7124726600707932
resnet152,guess,224,layer1.2.conv2,64,64,"(3, 3)",1.2134400010108948,0.004095971584320068,0.4721924528316731
resnet152,guess,224,layer1.2.conv3,64,256,"(1, 1)",1.6599040031433105,0.013311982154846191,0.6459273981872926
resnet152,guess,224,layer2.0.conv1,256,128,"(1, 1)",2.1990400552749634,0.02918398380279541,0.8557243182277953
resnet152,guess,224,layer2.0.conv2,128,128,"(3, 3)",1.700864017009735,0.008192002773284912,0.6618663893195231
resnet152,guess,224,layer2.0.conv3,128,512,"(1, 1)",1.3747199773788452,0.0424959659576416,0.5349521999723421
resnet152,guess,224,layer2.0.downsample.0,256,512,"(1, 1)",2.052608013153076,0.05376005172729492,0.798742427829356
resnet152,guess,224,layer2.1.conv1,512,128,"(1, 1)",1.3163519501686096,0.006655991077423096,0.512239134709629
resnet152,guess,224,layer2.1.conv2,128,128,"(3, 3)",1.1842560172080994,0.006655991077423096,0.4608359317974551
resnet152,guess,224,layer2.1.conv3,128,512,"(1, 1)",1.3429760336875916,0.02406400442123413,0.522599507938425
resnet152,guess,224,layer2.2.conv1,512,128,"(1, 1)",1.3004800081253052,0.004096031188964844,0.506062800289809
resnet152,guess,224,layer2.2.conv2,128,128,"(3, 3)",1.1724799871444702,0.003072023391723633,0.4562534616994427
resnet152,guess,224,layer2.2.conv3,128,512,"(1, 1)",1.3332480192184448,0.041983962059020996,0.5188139931955933
resnet152,guess,224,layer2.3.conv1,512,128,"(1, 1)",1.2840960025787354,0.002048015594482422,0.4996872038369167
resnet152,guess,224,layer2.3.conv2,128,128,"(3, 3)",1.1601920127868652,0.001024007797241211,0.451471775956912
resnet152,guess,224,layer2.3.conv3,128,512,"(1, 1)",1.3440000414848328,0.03839999437332153,0.5229979856160153
resnet152,guess,224,layer2.4.conv1,512,128,"(1, 1)",1.3015039563179016,0.023552000522613525,0.5064612547731224
resnet152,guess,224,layer2.4.conv2,128,128,"(3, 3)",1.1617279648780823,0.006655991077423096,0.4520694692790207
resnet152,guess,224,layer2.4.conv3,128,512,"(1, 1)",1.3296639919281006,0.05068802833557129,0.517419321324027
resnet152,guess,224,layer2.5.conv1,512,128,"(1, 1)",1.3475840091705322,0.06143999099731445,0.5243926342933047
resnet152,guess,224,layer2.5.conv2,128,128,"(3, 3)",1.1642879843711853,0.004095971584320068,0.4530656634729966
