model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet152,guess,224,conv1,3,64,"(7, 7)",1.8219199776649475,0.8321279883384705,0.8190954349373394
resnet152,guess,224,layer1.0.conv1,64,64,"(1, 1)",0.8241280019283295,0.025087982416152954,0.3705099523902722
resnet152,guess,224,layer1.0.conv2,64,64,"(3, 3)",0.900191992521286,0.033408015966415405,0.4047066614782633
resnet152,guess,224,layer1.0.conv3,64,256,"(1, 1)",1.439039945602417,0.01014399528503418,0.6469609338419489
resnet152,guess,224,layer1.0.downsample.0,64,256,"(1, 1)",1.7071359753608704,0.20470398664474487,0.7674910541502065
resnet152,guess,224,layer1.1.conv1,256,64,"(1, 1)",1.1649280190467834,0.017695963382720947,0.5237261977086097
resnet152,guess,224,layer1.1.conv2,64,64,"(3, 3)",0.8570079803466797,0.022159993648529053,0.38529207265541465
resnet152,guess,224,layer1.1.conv3,64,256,"(1, 1)",1.3381440043449402,0.02505594491958618,0.6016003220144059
resnet152,guess,224,layer1.2.conv1,256,64,"(1, 1)",1.119759976863861,0.013392031192779541,0.5034196323211959
resnet152,guess,224,layer1.2.conv2,64,64,"(3, 3)",0.859279990196228,0.025327980518341064,0.38631351866770486
resnet152,guess,224,layer1.2.conv3,64,256,"(1, 1)",1.3712319731712341,0.02985602617263794,0.6164759502248731
resnet152,guess,224,layer2.0.conv1,256,128,"(1, 1)",1.2755680084228516,0.014832019805908203,0.5734675207801103
resnet152,guess,224,layer2.0.conv2,128,128,"(3, 3)",0.9808799922466278,0.0035040080547332764,0.440982224093235
resnet152,guess,224,layer2.0.conv3,128,512,"(1, 1)",1.1149759888648987,0.0018239617347717285,0.5012688557894147
resnet152,guess,224,layer2.0.downsample.0,256,512,"(1, 1)",1.292751967906952,0.0015839934349060059,0.5811930537014928
resnet152,guess,224,layer2.1.conv1,512,128,"(1, 1)",1.0809600353240967,0.0031679868698120117,0.4859760259166005
resnet152,guess,224,layer2.1.conv2,128,128,"(3, 3)",0.8083520233631134,0.005344003438949585,0.36341741694258517
resnet152,guess,224,layer2.1.conv3,128,512,"(1, 1)",1.121728003025055,0.014367997646331787,0.5043044139055864
resnet152,guess,224,layer2.2.conv1,512,128,"(1, 1)",1.0679680109024048,0.00448000431060791,0.48013509545595473
resnet152,guess,224,layer2.2.conv2,128,128,"(3, 3)",0.8186399936676025,0.003184020519256592,0.36804266372316996
resnet152,guess,224,layer2.2.conv3,128,512,"(1, 1)",1.1460639834403992,0.025103986263275146,0.5152453392520886
resnet152,guess,224,layer2.3.conv1,512,128,"(1, 1)",1.071344017982483,0.004624009132385254,0.48165287451404054
resnet152,guess,224,layer2.3.conv2,128,128,"(3, 3)",0.8187040090560913,0.0073760151863098145,0.3680714436438689
resnet152,guess,224,layer2.3.conv3,128,512,"(1, 1)",1.1257439851760864,0.019279956817626953,0.5061099117798211
resnet152,guess,224,layer2.4.conv1,512,128,"(1, 1)",1.0769280195236206,0.0006719827651977539,0.4841633196637178
resnet152,guess,224,layer2.4.conv2,128,128,"(3, 3)",0.8232640027999878,0.004736006259918213,0.3701215172501507
resnet152,guess,224,layer2.4.conv3,128,512,"(1, 1)",1.1701599955558777,0.000816047191619873,0.5260783800913899
resnet152,guess,224,layer2.5.conv1,512,128,"(1, 1)",1.0572640299797058,0.005263984203338623,0.4753228193862472
resnet152,guess,224,layer2.5.conv2,128,128,"(3, 3)",0.8053439855575562,0.003968000411987305,0.3620650688346245
resnet152,guess,224,layer2.5.conv3,128,512,"(1, 1)",1.1445760130882263,0.02633601427078247,0.514576380275993
resnet152,guess,224,layer2.6.conv1,512,128,"(1, 1)",1.061184048652649,0.0056639909744262695,0.4770851741763802
resnet152,guess,224,layer2.6.conv2,128,128,"(3, 3)",0.8038879930973053,0.0029279887676239014,0.361410486420405
resnet152,guess,224,layer2.6.conv3,128,512,"(1, 1)",1.126911997795105,0.028543949127197266,0.5066350247463156
resnet152,guess,224,layer2.7.conv1,512,128,"(1, 1)",1.0493599772453308,0.0020000338554382324,0.4717693298852823
resnet152,guess,224,layer2.7.conv2,128,128,"(3, 3)",0.8137440085411072,0.00011199712753295898,0.3658415357286391
resnet152,guess,224,layer2.7.conv3,128,512,"(1, 1)",1.164255976676941,0.004639983177185059,0.5234240621351649
resnet152,guess,224,layer3.0.conv1,512,256,"(1, 1)",1.1373279690742493,0.018191993236541748,0.5113178179698249
resnet152,guess,224,layer3.0.conv2,256,256,"(3, 3)",1.0126399993896484,0.0058879852294921875,0.4552608297308805
resnet152,guess,224,layer3.0.conv3,256,1024,"(1, 1)",1.0261279940605164,0.01460796594619751,0.46132473758457593
resnet152,guess,224,layer3.0.downsample.0,512,1024,"(1, 1)",1.1898399591445923,0.003152012825012207,0.5349260619505618
resnet152,guess,224,layer3.1.conv1,1024,256,"(1, 1)",1.0227519869804382,0.003840029239654541,0.45980695852649006
resnet152,guess,224,layer3.1.conv2,256,256,"(3, 3)",1.0905759930610657,0.015088021755218506,0.49029915052221373
resnet152,guess,224,layer3.1.conv3,256,1024,"(1, 1)",1.023087978363037,0.0003679990768432617,0.45995801291473914
resnet152,guess,224,layer3.2.conv1,1024,256,"(1, 1)",1.0092639923095703,0.002704024314880371,0.4537430506727945
resnet152,guess,224,layer3.2.conv2,256,256,"(3, 3)",1.0912160277366638,0.0010719895362854004,0.49058689613530915
resnet152,guess,224,layer3.2.conv3,256,1024,"(1, 1)",1.0155999660491943,0.005519986152648926,0.4565915661013703
resnet152,guess,224,layer3.3.conv1,1024,256,"(1, 1)",0.999536007642746,0.0036000311374664307,0.44936956120595833
