model,algorithm,batch_size,input_size,mean,std,min,max,median,power_mean_w,power_std_w,power_min_w,power_max_w,energy_total_j,energy_per_inference_j,power_samples
vgg16,implicit precomp gemm,1,224,49.200143814086914,1.776590347290039,47.423553466796875,50.97673416137695,49.200143814086914,92.51159999999999,0.05437867228978862,92.445,92.556,8.552976653885096,4.276488326942548,5
