model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
resnet50,implicit precomp gemm,224,conv1,3,64,"(7, 7)",1.6455680131912231,0.001024007797241211,1.6977803414493287
resnet50,implicit precomp gemm,224,layer1.0.conv1,64,64,"(1, 1)",0.9077759981155396,0.009728014469146729,0.9365788783480749
resnet50,implicit precomp gemm,224,layer1.0.conv2,64,64,"(3, 3)",0.8622080087661743,0.005119979381561279,0.8895650594742545
resnet50,implicit precomp gemm,224,layer1.0.conv3,64,256,"(1, 1)",1.4847999811172485,0.005120038986206055,1.531911290640931
resnet50,implicit precomp gemm,224,layer1.0.downsample.0,64,256,"(1, 1)",1.540607988834381,0.14694398641586304,1.5894900340523643
resnet50,implicit precomp gemm,224,layer1.1.conv1,256,64,"(1, 1)",1.7285119891166687,0.06041604280471802,1.7833560518660478
resnet50,implicit precomp gemm,224,layer1.1.conv2,64,64,"(3, 3)",0.8698880076408386,0.01792001724243164,0.8974887375035033
resnet50,implicit precomp gemm,224,layer1.1.conv3,64,256,"(1, 1)",1.5923200249671936,0.058368027210235596,1.6428428445462593
resnet50,implicit precomp gemm,224,layer1.2.conv1,256,64,"(1, 1)",1.7111040353775024,0.003072023391723633,1.7653957600967023
resnet50,implicit precomp gemm,224,layer1.2.conv2,64,64,"(3, 3)",0.849920004606247,0.003071993589401245,0.8768871684778717
resnet50,implicit precomp gemm,224,layer1.2.conv3,64,256,"(1, 1)",1.5052800178527832,0.002048015594482422,1.5530411397161572
resnet50,implicit precomp gemm,224,layer2.0.conv1,256,128,"(1, 1)",2.007039964199066,0.013311922550201416,2.070721458125699
resnet50,implicit precomp gemm,224,layer2.0.conv2,128,128,"(3, 3)",1.5795199871063232,0.009727954864501953,1.6296366735002814
resnet50,implicit precomp gemm,224,layer2.0.conv3,128,512,"(1, 1)",1.179136037826538,0.0015360116958618164,1.2165489173759942
resnet50,implicit precomp gemm,224,layer2.0.downsample.0,256,512,"(1, 1)",1.9486719965934753,0.0010239481925964355,2.010501529701745
resnet50,implicit precomp gemm,224,layer2.1.conv1,512,128,"(1, 1)",1.156607985496521,0.0005120038986206055,1.1933060710940762
resnet50,implicit precomp gemm,224,layer2.1.conv2,128,128,"(3, 3)",1.0209280252456665,0.004096031188964844,1.0533211130759608
resnet50,implicit precomp gemm,224,layer2.1.conv3,128,512,"(1, 1)",1.1386880278587341,0.004095971584320068,1.1748175300230583
resnet50,implicit precomp gemm,224,layer2.2.conv1,512,128,"(1, 1)",1.1432960033416748,0.012799978256225586,1.17957171224227
resnet50,implicit precomp gemm,224,layer2.2.conv2,128,128,"(3, 3)",1.0132480263710022,0.005631983280181885,1.045397435046712
resnet50,implicit precomp gemm,224,layer2.2.conv3,128,512,"(1, 1)",1.1760640144348145,0.05068802833557129,1.213379421565957
resnet50,implicit precomp gemm,224,layer2.3.conv1,512,128,"(1, 1)",1.1274240016937256,0.009215950965881348,1.1631961068820993
resnet50,implicit precomp gemm,224,layer2.3.conv2,128,128,"(3, 3)",1.0260480046272278,0.01945596933364868,1.0586035445968451
resnet50,implicit precomp gemm,224,layer2.3.conv3,128,512,"(1, 1)",1.1432960033416748,0.026111960411071777,1.17957171224227
resnet50,implicit precomp gemm,224,layer3.0.conv1,512,256,"(1, 1)",1.742847979068756,0.008192002773284912,1.7981469093211997
resnet50,implicit precomp gemm,224,layer3.0.conv2,256,256,"(3, 3)",1.789952039718628,0.015359997749328613,1.8467455375958828
resnet50,implicit precomp gemm,224,layer3.0.conv3,256,1024,"(1, 1)",0.9175040125846863,0.04096001386642456,0.9466155535840152
resnet50,implicit precomp gemm,224,layer3.0.downsample.0,512,1024,"(1, 1)",2.0346879959106445,0.008192062377929688,2.099246735928501
resnet50,implicit precomp gemm,224,layer3.1.conv1,1024,256,"(1, 1)",1.2334080338478088,0.03737598657608032,1.2725429128824093
resnet50,implicit precomp gemm,224,layer3.1.conv2,256,256,"(3, 3)",1.6302080154418945,0.002048015594482422,1.681932985390831
resnet50,implicit precomp gemm,224,layer3.1.conv3,256,1024,"(1, 1)",0.8693759739398956,0.011263996362686157,0.8969604574539084
resnet50,implicit precomp gemm,224,layer3.2.conv1,1024,256,"(1, 1)",1.2149760127067566,0.020991981029510498,1.2535260610138743
resnet50,implicit precomp gemm,224,layer3.2.conv2,256,256,"(3, 3)",1.6112639904022217,0.0035840272903442383,1.662387884220623
resnet50,implicit precomp gemm,224,layer3.2.conv3,256,1024,"(1, 1)",0.8601600229740143,0.004096001386642456,0.8874520930154851
resnet50,implicit precomp gemm,224,layer3.3.conv1,1024,256,"(1, 1)",1.2298240065574646,0.0020479559898376465,1.2688451677706991
resnet50,implicit precomp gemm,224,layer3.3.conv2,256,256,"(3, 3)",1.6235519647598267,0.014847993850708008,1.6750657444690835
resnet50,implicit precomp gemm,224,layer3.3.conv3,256,1024,"(1, 1)",0.8524799942970276,0.014847993850708008,0.879528384238314
resnet50,implicit precomp gemm,224,layer3.4.conv1,1024,256,"(1, 1)",1.2026879787445068,0.0005120038986206055,1.2408481392695694
resnet50,implicit precomp gemm,224,layer3.4.conv2,256,256,"(3, 3)",1.6209920048713684,0.0010239481925964355,1.6724245594565632
resnet50,implicit precomp gemm,224,layer3.4.conv3,256,1024,"(1, 1)",0.8616960048675537,0.0025600194931030273,0.8890368101725816
resnet50,implicit precomp gemm,224,layer3.5.conv1,1024,256,"(1, 1)",1.1991039514541626,0.0,1.2371503941578594
resnet50,implicit precomp gemm,224,layer3.5.conv2,256,256,"(3, 3)",1.6256000399589539,0.009728014469146729,1.677178803171619
resnet50,implicit precomp gemm,224,layer3.5.conv3,256,1024,"(1, 1)",0.8791039884090424,0.017919987440109253,0.9069971326898487
resnet50,implicit precomp gemm,224,layer4.0.conv1,1024,512,"(1, 1)",1.6783360242843628,0.01228797435760498,1.7315880507730155
resnet50,implicit precomp gemm,224,layer4.0.conv2,512,512,"(3, 3)",3.2409600019454956,0.0235520601272583,3.343792620309781
